"sn"	"h"	"s"	"i"	"j"
"St20_dB_c3_3d"	221	2.17308331117239	0.664234291783027	2.9782672129037	0.402559802534556
"St20_dB_c1_10d"	212	3.20262168047409	0.917638926295095	12.1416581282432	0.59788483116893
"St20_dB_c2_10d"	98	3.7881443834968	0.955550498062187	22.4974399353012	0.826209651675694
"St20_dB_c3_10d"	176	3.15889428230214	0.908839335277637	10.9696435742936	0.610947502271272
"St20_dB_p1_1d"	231	3.30390179770641	0.932567074037429	14.8295507828781	0.60706509008285
"St20_dB_p2_1d"	205	3.31440616043162	0.932662825135788	14.850637883406	0.62265638678515
"St20_dB_p3_1d"	159	3.06303283713843	0.909792869462688	11.0855981566377	0.604279093654362
"St20_dB_p1_3d"	56	3.2095895358991	0.911111707696851	11.2500755058895	0.797343880110244
"St20_dB_p2_3d"	205	3.36995250855034	0.914916601902586	11.7531742074414	0.633091525613823
"St20_dB_p3_3d"	231	3.22801426956546	0.917235670834261	12.08249991367	0.593121373856468
"St20_dB_p1_10d"	191	2.40699545063137	0.745777771482981	3.93356633616739	0.458276874501288
"St20_dB_p2_10d"	223	3.21784427398407	0.911591019071092	11.3110680554516	0.595106723068859
"St20_dB_p3_10d"	210	3.23300945468136	0.921963127875772	12.8144551771384	0.604627723700848
"St20_dB_a1_1d"	172	3.3070108995158	0.930470165682909	14.382315301364	0.642450596967518
"St20_dB_a2_1d"	169	3.24736956905171	0.913443726887825	11.5531776501517	0.633028008838652
"St20_dB_a3_1d"	157	2.98119751744036	0.880447393987086	8.36451862782464	0.589606920274122
"St20_dB_a1_3d"	207	3.03069940397376	0.877074424310767	8.13500359378498	0.568321623821829
"St20_dB_a2_3d"	67	3.60411955524538	0.95500010617688	22.2222746553731	0.857166000345448
"St20_dB_a3_3d"	233	3.31351474023869	0.921233723058055	12.695788589031	0.607868531558646
"St20_dB_a1_10d"	115	0.960283117926055	0.262699578657709	1.35629923848335	0.202380791115194
"St20_dB_a2_10d"	209	3.22269544774053	0.923529715707615	13.0769750531656	0.603237329554077
"St20_dB_a3_10d"	206	2.93634697788038	0.878339585724117	8.21960048346008	0.551128983642928
"St20_dB_f1_1d"	197	3.23612744005853	0.916800666612896	12.0193270701734	0.612531260616662
"St20_dB_f2_1d"	161	3.02234607932675	0.907627820094487	10.825770280867	0.594785587258807
"St20_dB_f3_1d"	177	3.21069848429288	0.925296624269521	13.3862759242351	0.620287018377339
"St20_dB_f1_3d"	208	3.0121566434593	0.877027471540306	8.13189752642815	0.564334455039215
"St20_dB_f2_3d"	280	3.18021956985734	0.896854617600538	9.69505349378798	0.56439011814543
"St20_dB_f1_10d"	155	2.45766720651261	0.785180606936115	4.65507320236498	0.487301218822075
"St20_dB_f2_10d"	178	2.26685718551651	0.685760997071147	3.18229115634767	0.437466591090771
"St20_dB_f3_10d"	209	2.81438778117109	0.849729812999829	6.65467994658757	0.52680862866939
"St20_dB_n1_1d"	197	3.13285788098934	0.909047363049447	10.9947334516937	0.592984492335239
"St20_dB_n1_3d"	208	3.20980626427028	0.899178975322092	9.91856612442383	0.601364564775133
"St20_dB_n1_10d"	229	3.26191186203904	0.929151258068671	14.1145766705253	0.600308933711625
"St20_LV_dC_M1_y1_t0"	343	3.25747063658321	0.90691592440175	10.7429761059882	0.558002920152749
"St20_LV_dC_M1_y2_t0"	337	3.37224891505196	0.915596196158844	11.8478072609376	0.579415955993568
"St20_lV_dC_M1_y3_t0"	341	3.66861502858844	0.942483957646774	17.38645357166	0.629061892601319
"St20_LV_dC_M1_y1_t1"	122	0.351591202225624	0.0836487253576691	1.09128456266983	0.0731868572081049
"St20_LV_dC_M1_y1_t2"	103	0.480914231395837	0.130451919808871	1.1500226643939	0.10376318283489
"St20_LV_dC_M1_y1_t3"	131	0.972529675059909	0.338104908811171	1.51081344054675	0.199485192205785
"St20_LV_dC_M1_l1_t0"	165	3.58606192995884	0.950042734910367	20.0171085868252	0.70233063558733
"St20_LV_dC_M1_l2_t0"	186	3.40232498036325	0.908393571521614	10.9162644653912	0.651069635173436
"St20_LV_dC_M1_l3_t0"	304	3.3258767715154	0.900945394586642	10.0954417598956	0.581749283932512
"St20_LV_dC_M1_l1_t1"	136	0.44771498276404	0.108241058877987	1.12137928075248	0.0911350365896831
"St20_LV_dC_M1_l1_t2"	70	0.172763247044647	0.0463760165732507	1.0486313446172	0.0406645735023375
"St20_LV_dC_M1_l1_t3"	123	1.16665667879077	0.415317418416469	1.71032972675813	0.242438068169249
"St20_LV_dC_M1_p1_t0"	259	2.9996465992134	0.887746809514757	8.90843276415797	0.539812743152605
"St20_dC_LV_M1_p2_t0"	306	3.23907946089428	0.907159070089237	10.7711114156351	0.565917934860337
"St20_LV_dC_M1_p3_t0"	286	3.26236713617014	0.914557896390629	11.7038316913621	0.576798419320422
"St20_LV_dC_M1_p1_t1"	145	0.475246546079744	0.117002811582082	1.13250643729876	0.0954936652585706
"St20_LV_dC_M1_p1_t2"	96	0.176409120472118	0.0404777146586049	1.04218527831712	0.0386493565065612
"St20_LV_dC_M1_p1_t3"	128	1.07993439690889	0.383295325375111	1.62152167990011	0.222573714129411
"St20_LV_dC_M1_c1_t0"	254	3.3130674054343	0.898884252971772	9.88965645203443	0.59831450399655
"St20_LV_dC_M1_c2_t0"	372	3.72561186492158	0.938027481336234	16.1361845792574	0.629443939467148
"St20_LV_dC_M1_c3_t0"	335	3.58475799514359	0.915608795492432	11.8495761002004	0.616559600016122
"St20_LV_dC_M1_c1_t1"	137	0.486481815110354	0.121201413621947	1.13791716953196	0.0988788010450406
"St20_LV_dC_M1_c1_t2"	98	0.288335463475295	0.0703648856620476	1.0756908647025	0.0628871338382751
"St20_LV_dC_M1_c1_t3"	183	1.06472108382117	0.422505733181732	1.73161892239995	0.204381210081619
"St20_LV_dC_M1_a1_t0"	441	3.69935249726183	0.92520835270034	13.3704769998367	0.607542327726786
"St20_LV_dC_M1_a2_t0"	388	3.46309009103227	0.918430216413844	12.2594416220778	0.5809573878441
"St20_LV_dC_M1_a3_t0"	358	3.50891538215898	0.919055884290249	12.3542025412421	0.596700229430509
"St20_dC_LV_M1_a1_t1"	126	0.453925805530983	0.111404282996258	1.12537116808519	0.0938584255972607
"St20_LV_dC_M1_a1_t2"	52	0.49676792736307	0.154412740348819	1.18261006015218	0.125724445957846
"St20_LV_dC_M1_a1_t3"	116	1.13533421431354	0.41124616998693	1.69850275110363	0.238837209071507
"St20_LV_dC_M1_f1_t0"	269	3.39789099631897	0.916476650468097	11.972699916902	0.607339818941793
"St20_LV_dC_M1_f2_t0"	250	2.88777620994539	0.858406810522748	7.0624865764512	0.523009444946583
"St20_dC_LV_M1_f3_t0"	258	3.22444014330042	0.904871840511567	10.5121344234732	0.580670558463274
"St20_LV_dC_M1_f1_t1"	144	0.267070076119866	0.0612141103439086	1.06520561399398	0.0537384525375734
"St20_LV_dC_M1_f1_t2"	133	0.27690312823606	0.0684006881391149	1.07342286245627	0.0566223639613127
"St20_LV_dC_M1_f1_t3"	145	1.10425214001875	0.37903654229779	1.61040072100275	0.22188290496764
"St19_LV_dC_M1_l1_t0"	401	2.98685221180694	0.807421286393247	5.19268189755387	0.498310215711399
"St19_LV_dC_M1_l1_t1"	121	1.88265257264566	0.643029645892644	2.80135307734619	0.392563552295716
"St19_LV_dC_M1_l1_t4"	295	2.51234890340093	0.793995631207068	4.85426598406348	0.441772426638032
"St19_LV_dC_M1_a1_t3"	211	2.25269279896807	0.746888606920945	3.95082966371122	0.420917883618289
"St19_LV_dC_M1_a1_t4"	66	3.51375650076393	0.950915999961848	20.3732376991019	0.838674477282684
"St19_LV_dC_M1_f1_t3"	241	2.43133174679615	0.79304850765021	4.83205020000435	0.443285645080171
"St19_LV_dC_M1_c1_t1"	172	1.53249041271185	0.56075110377064	2.27661357509214	0.297715795444726
"St19_LV_dC_M1_c1_t3"	212	2.26227519226629	0.780074510892104	4.54699454827357	0.422335247910259
"St19_LV_dC_M1_a1_t2"	140	1.40269766104732	0.608061216421717	2.5514188488067	0.283852521305389
"St19_LV_dC_M1_p1_t0"	155	3.33483143922447	0.896496028631413	9.66146503150988	0.661223545886914
"St19_LV_dC_M1_p1_t3"	268	3.36076836296095	0.924888949365737	13.3136201871184	0.601104666255879
"St19_LV_dC_M1_p1_t4"	142	1.70582415760266	0.559871449109517	2.27206346413284	0.344205747653414
"St19_LV_dC_M1_y1_t0"	288	3.37808015581957	0.885148137306673	8.70686793012807	0.596521937186198
"St19_LV_dC_M1_y1_t1"	132	2.34792090672546	0.741857289769572	3.87382622235338	0.480855243352118
"St19_LV_dC_M1_y1_t3"	213	2.16275271222364	0.772482749112869	4.39527111065566	0.403401390070943
"St19_LV_dC_M1_y1_t4"	195	3.13302251560972	0.889247497212102	9.02914132708224	0.594163242536491
"St19_LV_dA_M1_l1_t0"	223	3.21321854093291	0.927874471612503	13.8647164513993	0.594251242006546
"St19_LV_dA_M1_l1_t2"	193	3.43081436808388	0.93944920861835	16.5150607809075	0.651912661573148
"St19_LV_dA_M1_l1_t3"	207	2.97550486779768	0.835769534072018	6.08900421946388	0.55797145567762
"St19_LV_dA_M1_y1_t0"	174	3.00042405031826	0.887385585090371	8.87985788322467	0.581584006431387
"St19_LV_dA_M1_y1_t2"	208	3.36765307722841	0.933670466469856	15.0762405037197	0.630937527178609
"St19_LV_dA_M1_y1_t3"	61	2.77229185813829	0.83266014742229	5.97586280013969	0.674380180403757
"St19_LV_dA_M1_f1_t0"	226	3.20704312791233	0.912300389597084	11.402559206429	0.591646973655346
"St19_LV_dA_M1_f1_t2"	159	2.987439412126	0.882923438946602	8.54141931572372	0.589365924654381
"St19_LV_dA_M1_f1_t3"	252	2.5547911115104	0.74901020984395	3.98422581005491	0.462035242893441
"St19_LV_dA_M1_p1_t0"	168	3.23385089203524	0.915234993633168	11.7973211217889	0.631122877724027
"St19_LV_dA_M1_p1_t1"	147	1.99279129152197	0.70658834855019	3.40818094666243	0.399322354699575
"St19_LV_dA_M1_p1_t2"	211	3.03847555029332	0.905284022956589	10.5578808477229	0.567742170011486
"St19_LV_dA_M1_p1_t3"	121	2.83226471215238	0.863244510298242	7.31232071327331	0.590573063027705
"St19_LV_dA_M1_a1_t0"	177	3.10987124346946	0.905671643713593	10.6012660388539	0.600807821284391
"St19_LV_dA_M1_a1_t2"	172	3.3647025594875	0.93909130044807	16.4180159378943	0.653658313698749
"St19_LV_dA_M1_a1_t3"	164	2.49646134590021	0.795337079985218	4.88608293054636	0.489515045390178
"St19_LV_dA_M1_c1_t0"	149	3.00445523574285	0.894098448314845	9.44273227433905	0.60041716118598
"St18_LV_dC_M1_l1_t0"	302	3.72262706014833	0.94657494134836	18.7178081828704	0.651899945279337
"St18_LV_dC_M1_l1_t1"	113	1.25151972656877	0.626055773958073	2.67419558949916	0.264738112158876
"St18_LV_dC_M1_l1_t2"	88	1.38379855563437	0.654649258628336	2.89560693001035	0.309067334661898
"St18_LV_dC_M1_l1_t3"	112	1.74142933880341	0.736410762004429	3.79378159595728	0.369064269443269
"St18_LV_dC_M1_f1_t0"	323	3.80471271548571	0.951342548277954	20.5518366582875	0.65852226867184
"St18_LV_dC_M1_f1_t1"	87	1.34161901426731	0.629634792401441	2.70003763713115	0.300413483354757
"St18_LV_dC_M1_f1_t2"	102	1.38927816760667	0.644432882682446	2.81240854762986	0.300386234404721
"St18_LV_dC_M1_f1_t3"	123	1.93805486723379	0.760956083420978	4.18333172544646	0.40273911473697
"St18_LV_dC_M1_p1_t0"	351	3.80262275215995	0.948365309530001	19.3668247237972	0.648824681052982
"St18_LV_dC_p1_t1"	66	1.26798843928408	0.623646172974663	2.65707408345997	0.30264747750331
"St18_LV_dC_M1_p1_t2"	57	3.487916378311	0.947886297384672	19.18881119197	0.862694076144903
"St18_LV_dC_M1_p1_t3"	100	1.72379528646419	0.713170004841849	3.48638572283426	0.374317390421117
"St18_LV_dC_M1_c1_t0"	267	3.67714933578028	0.937190686674777	15.9212057425634	0.658132394063365
"St18_LV_dC_M1_c1_t1"	116	1.31904609790327	0.624480167911351	2.66297520010589	0.277484184558255
"St18_LV_dC_M1_c1_t2"	106	1.42517017645261	0.6461418735076	2.82599133701534	0.305604972573137
"St18_LV_dC_M1_c1_t3"	135	1.8073847261392	0.70428333916306	3.38161535156589	0.368457386746961
"St18_LV_dC_M1_y1_t0"	113	3.96117995805519	0.969274599703483	32.5463619789961	0.837921513943856
"St18_LV_dC_M1_y1_t1"	128	1.34442614448683	0.648359602474906	2.84381432576625	0.277085275927517
"St18_LV_dC_M1_y1_t2"	82	1.5044878970012	0.674494749096845	3.07214706130047	0.341407703233013
"St18_LV_dC_M1_y1_t3"	122	1.75487069086589	0.718762518971868	3.55571382713377	0.3652920489992
"St18_LV_dC_M1_a1_t0"	342	3.75239750693998	0.942343055464589	17.343964513864	0.643105265283898
"St18_LV_dC_M1_a1_t1"	110	1.61560587559095	0.664106590759384	2.9771349258111	0.343710801846652
"St18_LV_dC_M1_a1_t2"	120	1.61824659516428	0.675505231354774	3.08171377977841	0.338015537594202
"St18_LV_dC_M1_a1_t3"	130	1.93111894092689	0.759439884089637	4.15696507384715	0.396734519412829
"St18_LV_dA_M1_f1_t0"	137	2.25267552869198	0.790101785222002	4.76421393606261	0.457862654886779
"St18_LV_dA_M1_f1_t1"	175	2.72270009813222	0.83808546320203	6.17609771040978	0.527166103664094
"St18_LV_dA_M1_f1_t2"	229	3.08658945571975	0.877915660565768	8.19105877653301	0.568043314269811
"St18_LV_dA_M1_f1_t3"	232	3.48789337076451	0.917195126864635	12.0765839271953	0.640363787119309
"St18_LV_dA_M1_p1_t0"	146	1.81799015951806	0.665263323046587	2.98742285757702	0.364794073352216
"St18_LV_dA_M1_p1_t1"	223	2.94912682657102	0.870967276997362	7.7499720747547	0.545410235002514
"St18_LV_dA_M1_p1_t2"	191	3.28143754947328	0.900035729094228	10.0035741864472	0.624765179198539
"St18_LV_dA_M1_p1_t3"	99	3.94666986638444	0.969452832159777	32.736259061086	0.858882900795035
"St18_LV_dA_M1_c1_t0"	113	2.06412140937326	0.745531955939168	3.92976652015663	0.436630437046626
"St18_LV_dA_M1_c1_t1"	188	3.05678433179916	0.875245176919925	8.01572216056239	0.583752164828191
"St18_LV_dA_M1_c1_t2"	200	3.34083926296786	0.908406895540049	10.9178524507514	0.630547215623756
"St18_LV_dA_M1_c1_t3"	250	3.11717814920572	0.870760724966841	7.73758596017678	0.56455677140111
"St18_LV_dA_M1_a1_t0"	170	2.06219081460124	0.756595498631505	4.10838745535803	0.401532661352974
"St18_LV_dA_M1_a1_t1"	206	2.89653367837881	0.857434326995674	7.01431122181602	0.543656343844205
"St18_LV_dA_M1_a1_t2"	163	3.22811981991268	0.909182759849803	11.0111251822469	0.633741289355218
"St18_LV_dA_M1_a1_t3"	306	2.83021454849557	0.797618554149255	4.94116442244163	0.494482828171832
"St18_LV_dA_M1_t1_t0"	137	2.09009593935408	0.770629312122003	4.35975498548403	0.424817894797484
"St18_LV_dA_M1_l1_t1"	180	2.60045804967022	0.809446351841962	5.24786594046543	0.500766350335539
"St18_LV_dA_M1_l1_t2"	203	2.92731800349403	0.866552867703906	7.49360426705305	0.55095134934369
"St18_LV_dA_M1_l1_t3"	202	3.42172497908383	0.928779808373292	14.0409619401388	0.644602942831806
"St18_LV_dA_M1_y1_t0"	149	2.2574110243246	0.787639362053002	4.70897059675243	0.45112614850452
"St18_LV_dA_M1_y1_t1"	213	2.87762014914397	0.865011446375408	7.40803551967108	0.536740035834848
"St18_LV_dA_M1_y1_t2"	200	3.0453592875831	0.886203850395184	8.78764354921269	0.574778571553787
"St18_LV_dA_M1_y1_t3"	230	3.16400874167182	0.872603442172527	7.84950564641044	0.58182467778285
"St18_LV_dA_M1_t0"	116	3.30217333605272	0.936683139205541	15.7935814797614	0.694669334817893
"St18_lV_dA_M1_t1"	78	2.1981038056169	0.781039997446604	4.56704415572947	0.504533098964778
"St18_LV_dA_M1_t2"	222	2.95067045393143	0.864890281261557	7.40139206370405	0.546149667169074
"St18_LV_dA_M1_t3"	292	3.76710177909259	0.952885317284842	21.2248059919182	0.663601401488885
"St18_LV_dC_M1_t0"	164	3.7168591657731	0.949106151306171	19.6487399885174	0.728815002976236
"St18_LV_dC_M1_t2"	45	1.42412491072091	0.642840550937812	2.79986992539537	0.37411378459424
"St18_LV_dC_M1_t3"	223	2.62642558208087	0.843336777194446	6.38311903771553	0.485730006940699
"St18_LV_dC_M1_t4"	71	2.33589725524632	0.812221239562893	5.32541591856408	0.5479879612418
"St19_LV_dA_M1_t0"	213	2.96892977800348	0.862361019588786	7.26538366538587	0.553771308527563
"St19_LV_dA_M1_t1"	193	3.34452487397958	0.923368726565725	13.0495025749204	0.635516200636454
"St19_LV_dA_M1_t2"	138	2.78323992281629	0.869046770948215	7.63631418057322	0.564866373980395
"St19_LV_dA_M1_t3"	170	2.94773429124995	0.894000486084086	9.43400552565998	0.573958329436109
"St19_LV_dA_M1_t4"	142	2.1291015303504	0.708298565958275	3.42816278324144	0.429615784732597
"St19_LV_dC_M1_t0"	87	2.27973164224331	0.761991819142444	4.20153625138828	0.510474371991806
"St19_LV_dC_M1_t1"	97	2.1426225113895	0.6851848851054	3.17646756044353	0.468362377745329
"St19_LV_dC_M1_t2"	136	1.30169456466045	0.648845906497463	2.84775264905968	0.264967638667218
"St19_LV_dC_M1_t4"	278	2.3045699477398	0.816673387421355	5.45474541821367	0.409510502072242
"St20_LV_dA_M1_t0"	83	3.35217594357704	0.936544235709325	15.759009621557	0.758609834820126
"St20_LV_dA_M1_t1"	59	1.91378290654417	0.701452111198353	3.34954637935622	0.469347720988928
"St20_LV_dA_M1_t2"	94	3.24501602733425	0.920082872747696	12.5129622945896	0.714242897026574
"St20_LV_dA_M1_t3"	363	3.29154148331025	0.892197617811629	9.27623285960994	0.558418142746562
"St20_LV_dA_M1_t4"	185	3.26112349538371	0.893814467320014	9.41747877287316	0.624693719098119
"St20_LV_dC_M1_t0"	52	0.313312453120986	0.0850789052283096	1.0929904291359	0.0792946412410802
"St20_LV_dC_M1_t2"	31	0.416526098556815	0.118267593239803	1.13413093624897	0.121295180719598
"St20_LV_dC_M1_t3"	48	1.19785646025596	0.401778730104076	1.6716222747713	0.309427605769051
"St20_LV_dC_M1_t4"	201	1.1128712425824	0.408667503536905	1.6910959671272	0.209844853704574
"St20_LV_dA_M1_y_t0"	222	2.55134430833051	0.826579558730279	5.76633292291478	0.472237027680219
"St20_LV_dA_M1_y_t3"	161	2.41405411051536	0.843273037840135	6.3805230843432	0.475076167358458
"St20_LV_dA_M1_p_t0"	235	3.16495327709519	0.912461888244876	11.4235957339058	0.579705779659599
"St20_LV_dA_M1_p_t2"	121	3.61858102636114	0.954539481096399	21.9971092305499	0.754532749492894
"St20_LV_dA_M1_p_t3"	127	2.81450630329839	0.862665386009238	7.28148549692846	0.581006937400507
"St20_LV_dA_M1_a_t0"	208	3.22146752037359	0.919546347681551	12.42951651271	0.603549327849265
"St20_LV_dA_M1_a_t2"	179	2.84031557516172	0.874491997342511	7.96761942526486	0.547542766524837
"St20_LV_dA_M1_a_t3"	79	3.56486044908078	0.937224998933832	15.9299081324739	0.815860623457959
"St20_LV_dA_M1_f_t0"	246	3.00157340822669	0.869774631630666	7.67899536412819	0.545212107324678
"St20_LV_dA_M1_f_t3"	84	3.34066548449937	0.928734806458816	14.0320954776064	0.753961546180709
"St20_LV_dA_M1_l_t3"	127	2.79390194626108	0.863712044461741	7.33740553998754	0.576753518473953
"St20_LV_dA_M1_c_t0"	182	3.20698008228248	0.919368245210388	12.4020617262919	0.616252106333075
"St20_LV_dA_M1_c_t1"	189	3.05705267463938	0.901109515423096	10.1121963784324	0.583212556015468
"St20_LV_dA_M1_c_t2"	83	2.55690257717862	0.832886222599589	5.9839470781871	0.578636525759093
"St20_LV_dA_M1_c_t3"	117	3.15668104610129	0.917452215044164	12.1141954388602	0.662865550339321
"St19_LV_dA_M1_y1_t1"	43	3.36824261445949	0.94787444622181	19.1844484617909	0.895523373086568
"St19_LV_dA_M1_a1_t1"	120	2.49108289849662	0.831626838655645	5.93918883517791	0.520331528979105
"St19_LV_dA_M1_f1_t1"	116	2.75486465862463	0.867931375768826	7.57182113330408	0.579533478459878
